club_name,club_logo_url,nationality_name,nation_flag_url
Luton Town,https://cdn.sofifa.net/teams/1923/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
St. Mirren,https://cdn.sofifa.net/teams/100805/60.png,Republic of Ireland,https://cdn.sofifa.net/flags/ie.png
Stabæk Fotball,https://cdn.sofifa.net/teams/917/60.png,Norway,https://cdn.sofifa.net/flags/no.png
Eintracht Frankfurt,https://cdn.sofifa.net/teams/1824/60.png,Germany,https://cdn.sofifa.net/flags/de.png
Shamrock Rovers,https://cdn.sofifa.net/teams/306/60.png,Republic of Ireland,https://cdn.sofifa.net/flags/ie.png
SC Rheindorf Altach,https://cdn.sofifa.net/teams/15009/60.png,Austria,https://cdn.sofifa.net/flags/at.png
Hannover 96,https://cdn.sofifa.net/teams/485/60.png,Denmark,https://cdn.sofifa.net/flags/dk.png
Royale Union Saint-Gilloise,https://cdn.sofifa.net/teams/2014/60.png,Belgium,https://cdn.sofifa.net/flags/be.png
Rosario Central,https://cdn.sofifa.net/teams/110580/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Ulsan Hyundai FC,https://cdn.sofifa.net/teams/1473/60.png,Korea Republic,https://cdn.sofifa.net/flags/kr.png
Philadelphia Union,https://cdn.sofifa.net/teams/112134/60.png,France,https://cdn.sofifa.net/flags/fr.png
Fútbol Club Juárez,https://cdn.sofifa.net/teams/113134/60.png,Mexico,https://cdn.sofifa.net/flags/mx.png
Wrexham AFC,https://cdn.sofifa.net/teams/1947/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Djurgårdens IF,https://cdn.sofifa.net/teams/710/60.png,Sweden,https://cdn.sofifa.net/flags/se.png
Preston North End,https://cdn.sofifa.net/teams/1801/60.png,Wales,https://cdn.sofifa.net/flags/gb-wls.png
Sunderland,https://cdn.sofifa.net/teams/106/60.png,Northern Ireland,https://cdn.sofifa.net/flags/gb-nir.png
Gillingham,https://cdn.sofifa.net/teams/1802/60.png,Gambia,https://cdn.sofifa.net/flags/gm.png
Aberdeen,https://cdn.sofifa.net/teams/77/60.png,Northern Ireland,https://cdn.sofifa.net/flags/gb-nir.png
Henan Songshan Longmen FC,https://cdn.sofifa.net/teams/111779/60.png,China PR,https://cdn.sofifa.net/flags/cn.png
Rosenborg BK,https://cdn.sofifa.net/teams/298/60.png,Norway,https://cdn.sofifa.net/flags/no.png
Club Deportivo Guadalajara,https://cdn.sofifa.net/teams/1880/60.png,Mexico,https://cdn.sofifa.net/flags/mx.png
Gallos Blancos de Querétaro,https://cdn.sofifa.net/teams/110150/60.png,Mexico,https://cdn.sofifa.net/flags/mx.png
Sarpsborg 08 FF,https://cdn.sofifa.net/teams/112199/60.png,Sweden,https://cdn.sofifa.net/flags/se.png
Ulsan Hyundai FC,https://cdn.sofifa.net/teams/1473/60.png,Korea Republic,https://cdn.sofifa.net/flags/kr.png
Puebla FC,https://cdn.sofifa.net/teams/110152/60.png,Mexico,https://cdn.sofifa.net/flags/mx.png
Bolton Wanderers,https://cdn.sofifa.net/teams/4/60.png,Republic of Ireland,https://cdn.sofifa.net/flags/ie.png
Djurgårdens IF,https://cdn.sofifa.net/teams/710/60.png,Sweden,https://cdn.sofifa.net/flags/se.png
Dijon FCO,https://cdn.sofifa.net/teams/110569/60.png,France,https://cdn.sofifa.net/flags/fr.png
PGE FKS Stal Mielec,https://cdn.sofifa.net/teams/114004/60.png,Poland,https://cdn.sofifa.net/flags/pl.png
Macarthur FC,https://cdn.sofifa.net/teams/114604/60.png,Australia,https://cdn.sofifa.net/flags/au.png
AS Nancy Lorraine,https://cdn.sofifa.net/teams/1823/60.png,Morocco,https://cdn.sofifa.net/flags/ma.png
Carlos A. Mannucci,https://cdn.sofifa.net/teams/114619/60.png,Peru,https://cdn.sofifa.net/flags/pe.png
Brighton & Hove Albion,https://cdn.sofifa.net/teams/1808/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
SC Rheindorf Altach,https://cdn.sofifa.net/teams/15009/60.png,Kosovo,https://cdn.sofifa.net/flags/xk.png
FC Lugano,https://cdn.sofifa.net/teams/10032/60.png,Switzerland,https://cdn.sofifa.net/flags/ch.png
IFK Göteborg,https://cdn.sofifa.net/teams/319/60.png,Sweden,https://cdn.sofifa.net/flags/se.png
Livingston FC,https://cdn.sofifa.net/teams/621/60.png,Scotland,https://cdn.sofifa.net/flags/gb-sct.png
IFK Norrköping,https://cdn.sofifa.net/teams/702/60.png,Sweden,https://cdn.sofifa.net/flags/se.png
Vancouver Whitecaps FC,https://cdn.sofifa.net/teams/101112/60.png,Germany,https://cdn.sofifa.net/flags/de.png
Stabæk Fotball,https://cdn.sofifa.net/teams/917/60.png,Norway,https://cdn.sofifa.net/flags/no.png
Unión de Santa Fe,https://cdn.sofifa.net/teams/111716/60.png,Switzerland,https://cdn.sofifa.net/flags/ch.png
US Salernitana 1919,https://cdn.sofifa.net/teams/110373/60.png,Italy,https://cdn.sofifa.net/flags/it.png
St. Mirren,https://cdn.sofifa.net/teams/100805/60.png,Scotland,https://cdn.sofifa.net/flags/gb-sct.png
Willem II,https://cdn.sofifa.net/teams/1907/60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png
FC Cincinnati,https://cdn.sofifa.net/teams/113149/60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png
FC Würzburger Kickers,https://cdn.sofifa.net/teams/110197/60.png,Congo DR,https://cdn.sofifa.net/flags/cd.png
Austin FC,https://cdn.sofifa.net/teams/114161/60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png
SV Zulte Waregem,https://cdn.sofifa.net/teams/15005/60.png,Belgium,https://cdn.sofifa.net/flags/be.png
Fleetwood Town,https://cdn.sofifa.net/teams/112260/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
FC Würzburger Kickers,https://cdn.sofifa.net/teams/110197/60.png,Germany,https://cdn.sofifa.net/flags/de.png
Venezia FC,https://cdn.sofifa.net/teams/205/60.png,Italy,https://cdn.sofifa.net/flags/it.png
Accrington Stanley,https://cdn.sofifa.net/teams/110313/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Kashima Antlers,https://cdn.sofifa.net/teams/101147/60.png,Japan,https://cdn.sofifa.net/flags/jp.png
Ulsan Hyundai FC,https://cdn.sofifa.net/teams/1473/60.png,Korea Republic,https://cdn.sofifa.net/flags/kr.png
Shandong Taishan,https://cdn.sofifa.net/teams/111724/60.png,China PR,https://cdn.sofifa.net/flags/cn.png
AIK,https://cdn.sofifa.net/teams/433/60.png,Sweden,https://cdn.sofifa.net/flags/se.png
BK Häcken,https://cdn.sofifa.net/teams/711/60.png,Sweden,https://cdn.sofifa.net/flags/se.png
Çaykur Rizespor,https://cdn.sofifa.net/teams/101037/60.png,Austria,https://cdn.sofifa.net/flags/at.png
FC St. Pauli,https://cdn.sofifa.net/teams/110329/60.png,Germany,https://cdn.sofifa.net/flags/de.png
Odisha FC,https://cdn.sofifa.net/teams/113257/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Campionii FC Arges,https://cdn.sofifa.net/teams/100759/60.png,Romania,https://cdn.sofifa.net/flags/ro.png
Rotherham United,https://cdn.sofifa.net/teams/1797/60.png,Northern Ireland,https://cdn.sofifa.net/flags/gb-nir.png
Radomiak Radom,https://cdn.sofifa.net/teams/111088/60.png,Venezuela,https://cdn.sofifa.net/flags/ve.png
US Salernitana 1919,https://cdn.sofifa.net/teams/110373/60.png,Bosnia and Herzegovina,https://cdn.sofifa.net/flags/ba.png
Plymouth Argyle,https://cdn.sofifa.net/teams/1929/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Luton Town,https://cdn.sofifa.net/teams/1923/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Western Sydney Wanderers,https://cdn.sofifa.net/teams/112427/60.png,Côte d'Ivoire,https://cdn.sofifa.net/flags/ci.png
Holstein Kiel,https://cdn.sofifa.net/teams/576/60.png,Serbia,https://cdn.sofifa.net/flags/rs.png
Chicago Fire Football Club,https://cdn.sofifa.net/teams/693/60.png,United States,https://cdn.sofifa.net/flags/us.png
Viktoria Köln,https://cdn.sofifa.net/teams/110645/60.png,Germany,https://cdn.sofifa.net/flags/de.png
UD Ibiza,https://cdn.sofifa.net/teams/113981/60.png,Spain,https://cdn.sofifa.net/flags/es.png
FC Ingolstadt 04,https://cdn.sofifa.net/teams/111239/60.png,Germany,https://cdn.sofifa.net/flags/de.png
Melbourne City FC,https://cdn.sofifa.net/teams/112224/60.png,France,https://cdn.sofifa.net/flags/fr.png
Grasshopper Club Zürich,https://cdn.sofifa.net/teams/322/60.png,Portugal,https://cdn.sofifa.net/flags/pt.png
Cracovia,https://cdn.sofifa.net/teams/110747/60.png,Germany,https://cdn.sofifa.net/flags/de.png
Aarhus GF,https://cdn.sofifa.net/teams/271/60.png,Sweden,https://cdn.sofifa.net/flags/se.png
Ipswich Town,https://cdn.sofifa.net/teams/94/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Oud-Heverlee Leuven,https://cdn.sofifa.net/teams/100087/60.png,Thailand,https://cdn.sofifa.net/flags/th.png
Charlton Athletic,https://cdn.sofifa.net/teams/89/60.png,Wales,https://cdn.sofifa.net/flags/gb-wls.png
Rodez Aveyron Football,https://cdn.sofifa.net/teams/111659/60.png,France,https://cdn.sofifa.net/flags/fr.png
Nottingham Forest,https://cdn.sofifa.net/teams/14/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Raków Częstochowa,https://cdn.sofifa.net/teams/114326/60.png,Poland,https://cdn.sofifa.net/flags/pl.png
Piast Gliwice,https://cdn.sofifa.net/teams/111086/60.png,Poland,https://cdn.sofifa.net/flags/pl.png
Portsmouth,https://cdn.sofifa.net/teams/1790/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Sunderland,https://cdn.sofifa.net/teams/106/60.png,Northern Ireland,https://cdn.sofifa.net/flags/gb-nir.png
Burton Albion,https://cdn.sofifa.net/teams/15015/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Portsmouth,https://cdn.sofifa.net/teams/1790/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Charlton Athletic,https://cdn.sofifa.net/teams/89/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Cheltenham Town,https://cdn.sofifa.net/teams/1936/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Club Sporting Cristal,https://cdn.sofifa.net/teams/111013/60.png,Peru,https://cdn.sofifa.net/flags/pe.png
Minnesota United FC,https://cdn.sofifa.net/teams/111138/60.png,United States,https://cdn.sofifa.net/flags/us.png
Strømsgodset IF,https://cdn.sofifa.net/teams/922/60.png,Norway,https://cdn.sofifa.net/flags/no.png
Al Ahli,https://cdn.sofifa.net/teams/112387/60.png,Saudi Arabia,https://cdn.sofifa.net/flags/sa.png
Melbourne Victory,https://cdn.sofifa.net/teams/111397/60.png,Australia,https://cdn.sofifa.net/flags/au.png
FC St. Pauli,https://cdn.sofifa.net/teams/110329/60.png,Denmark,https://cdn.sofifa.net/flags/dk.png
Toronto FC,https://cdn.sofifa.net/teams/111651/60.png,United States,https://cdn.sofifa.net/flags/us.png
Sport Huancayo,https://cdn.sofifa.net/teams/114511/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
Perth Glory,https://cdn.sofifa.net/teams/111399/60.png,Curacao,https://cdn.sofifa.net/flags/cw.png
Silkeborg IF,https://cdn.sofifa.net/teams/270/60.png,Armenia,https://cdn.sofifa.net/flags/am.png
Doncaster Rovers,https://cdn.sofifa.net/teams/142/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
USL Dunkerque,https://cdn.sofifa.net/teams/111276/60.png,France,https://cdn.sofifa.net/flags/fr.png
Huddersfield Town,https://cdn.sofifa.net/teams/1939/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Kristiansund BK,https://cdn.sofifa.net/teams/113459/60.png,Norway,https://cdn.sofifa.net/flags/no.png
Vålerenga Fotball,https://cdn.sofifa.net/teams/920/60.png,Norway,https://cdn.sofifa.net/flags/no.png
Venezia FC,https://cdn.sofifa.net/teams/205/60.png,Italy,https://cdn.sofifa.net/flags/it.png
TSV Egger Glas Hartberg,https://cdn.sofifa.net/teams/2017/60.png,Austria,https://cdn.sofifa.net/flags/at.png
12 de Octubre FC,https://cdn.sofifa.net/teams/111007/60.png,Paraguay,https://cdn.sofifa.net/flags/py.png
Club Atlético Sarmiento,https://cdn.sofifa.net/teams/112713/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Demir Grup Sivasspor,https://cdn.sofifa.net/teams/101041/60.png,Turkey,https://cdn.sofifa.net/flags/tr.png
Śląsk Wrocław,https://cdn.sofifa.net/teams/111092/60.png,Poland,https://cdn.sofifa.net/flags/pl.png
SC Cambuur,https://cdn.sofifa.net/teams/647/60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png
Silkeborg IF,https://cdn.sofifa.net/teams/270/60.png,Denmark,https://cdn.sofifa.net/flags/dk.png
Wigan Athletic,https://cdn.sofifa.net/teams/1917/60.png,Zimbabwe,https://cdn.sofifa.net/flags/zw.png
Western Sydney Wanderers,https://cdn.sofifa.net/teams/112427/60.png,Australia,https://cdn.sofifa.net/flags/au.png
Wigan Athletic,https://cdn.sofifa.net/teams/1917/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Wycombe Wanderers,https://cdn.sofifa.net/teams/1933/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Stabæk Fotball,https://cdn.sofifa.net/teams/917/60.png,Norway,https://cdn.sofifa.net/flags/no.png
Grenoble Foot 38,https://cdn.sofifa.net/teams/1805/60.png,France,https://cdn.sofifa.net/flags/fr.png
Hull City,https://cdn.sofifa.net/teams/1952/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Suwon Samsung Bluewings,https://cdn.sofifa.net/teams/983/60.png,Italy,https://cdn.sofifa.net/flags/it.png
Śląsk Wrocław,https://cdn.sofifa.net/teams/111092/60.png,Poland,https://cdn.sofifa.net/flags/pl.png
St. Johnstone FC,https://cdn.sofifa.net/teams/100804/60.png,Scotland,https://cdn.sofifa.net/flags/gb-sct.png
Hibernian,https://cdn.sofifa.net/teams/81/60.png,Scotland,https://cdn.sofifa.net/flags/gb-sct.png
Vegalta Sendai,https://cdn.sofifa.net/teams/112836/60.png,Poland,https://cdn.sofifa.net/flags/pl.png
Śląsk Wrocław,https://cdn.sofifa.net/teams/111092/60.png,Poland,https://cdn.sofifa.net/flags/pl.png
FC Academica Clinceni,https://cdn.sofifa.net/teams/113391/60.png,France,https://cdn.sofifa.net/flags/fr.png
Silkeborg IF,https://cdn.sofifa.net/teams/270/60.png,Denmark,https://cdn.sofifa.net/flags/dk.png
FC Dinamo 1948 Bucureşti,https://cdn.sofifa.net/teams/100757/60.png,Romania,https://cdn.sofifa.net/flags/ro.png
CD Lugo,https://cdn.sofifa.net/teams/110831/60.png,Spain,https://cdn.sofifa.net/flags/es.png
1. FC Saarbrücken,https://cdn.sofifa.net/teams/523/60.png,Germany,https://cdn.sofifa.net/flags/de.png
Odense Boldklub,https://cdn.sofifa.net/teams/272/60.png,Denmark,https://cdn.sofifa.net/flags/dk.png
Vancouver Whitecaps FC,https://cdn.sofifa.net/teams/101112/60.png,Canada,https://cdn.sofifa.net/flags/ca.png
Real Salt Lake,https://cdn.sofifa.net/teams/111065/60.png,United States,https://cdn.sofifa.net/flags/us.png
Yokohama F. Marinos,https://cdn.sofifa.net/teams/101151/60.png,Japan,https://cdn.sofifa.net/flags/jp.png
Shanghai Port FC,https://cdn.sofifa.net/teams/112540/60.png,China PR,https://cdn.sofifa.net/flags/cn.png
Wigan Athletic,https://cdn.sofifa.net/teams/1917/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
HJK Helsinki,https://cdn.sofifa.net/teams/100325/60.png,Finland,https://cdn.sofifa.net/flags/fi.png
Millwall,https://cdn.sofifa.net/teams/97/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Nashville SC,https://cdn.sofifa.net/teams/114162/60.png,United States,https://cdn.sofifa.net/flags/us.png
Austin FC,https://cdn.sofifa.net/teams/114161/60.png,United States,https://cdn.sofifa.net/flags/us.png
SV Ried,https://cdn.sofifa.net/teams/780/60.png,Austria,https://cdn.sofifa.net/flags/at.png
NorthEast United FC,https://cdn.sofifa.net/teams/113040/60.png,Spain,https://cdn.sofifa.net/flags/es.png
AFC Wimbledon,https://cdn.sofifa.net/teams/112259/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
F.C. Hansa Rostock,https://cdn.sofifa.net/teams/27/60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png
Ipswich Town,https://cdn.sofifa.net/teams/94/60.png,Czech Republic,https://cdn.sofifa.net/flags/cz.png
SC Bastia,https://cdn.sofifa.net/teams/58/60.png,Gabon,https://cdn.sofifa.net/flags/ga.png
Cracovia,https://cdn.sofifa.net/teams/110747/60.png,Romania,https://cdn.sofifa.net/flags/ro.png
St. Patrick's Athletic,https://cdn.sofifa.net/teams/423/60.png,Republic of Ireland,https://cdn.sofifa.net/flags/ie.png
Central Coast Mariners,https://cdn.sofifa.net/teams/111396/60.png,Costa Rica,https://cdn.sofifa.net/flags/cr.png
Shrewsbury Town,https://cdn.sofifa.net/teams/127/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Portsmouth,https://cdn.sofifa.net/teams/1790/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Sunderland,https://cdn.sofifa.net/teams/106/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Northampton Town,https://cdn.sofifa.net/teams/1930/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Molde FK,https://cdn.sofifa.net/teams/417/60.png,Norway,https://cdn.sofifa.net/flags/no.png
Viking FK,https://cdn.sofifa.net/teams/300/60.png,Norway,https://cdn.sofifa.net/flags/no.png
Lechia Gdańsk,https://cdn.sofifa.net/teams/111091/60.png,Poland,https://cdn.sofifa.net/flags/pl.png
Sport Huancayo,https://cdn.sofifa.net/teams/114511/60.png,Peru,https://cdn.sofifa.net/flags/pe.png
SV Wehen Wiesbaden,https://cdn.sofifa.net/teams/492/60.png,Germany,https://cdn.sofifa.net/flags/de.png
SV Wehen Wiesbaden,https://cdn.sofifa.net/teams/492/60.png,Germany,https://cdn.sofifa.net/flags/de.png
SC Cambuur,https://cdn.sofifa.net/teams/647/60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png
FC Academica Clinceni,https://cdn.sofifa.net/teams/113391/60.png,Romania,https://cdn.sofifa.net/flags/ro.png
Djurgårdens IF,https://cdn.sofifa.net/teams/710/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
SC Heerenveen,https://cdn.sofifa.net/teams/1913/60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png
Charlton Athletic,https://cdn.sofifa.net/teams/89/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Universidad Técnica de Cajamarca,https://cdn.sofifa.net/teams/114617/60.png,Peru,https://cdn.sofifa.net/flags/pe.png
Hallescher FC,https://cdn.sofifa.net/teams/110482/60.png,Germany,https://cdn.sofifa.net/flags/de.png
Santos Laguna,https://cdn.sofifa.net/teams/110144/60.png,Mexico,https://cdn.sofifa.net/flags/mx.png
ATK Mohun Bagan FC,https://cdn.sofifa.net/teams/113146/60.png,Republic of Ireland,https://cdn.sofifa.net/flags/ie.png
FC Arouca,https://cdn.sofifa.net/teams/112513/60.png,Senegal,https://cdn.sofifa.net/flags/sn.png
Oxford United,https://cdn.sofifa.net/teams/1951/60.png,Australia,https://cdn.sofifa.net/flags/au.png
Salford City,https://cdn.sofifa.net/teams/113926/60.png,Gambia,https://cdn.sofifa.net/flags/gm.png
FC Voluntari,https://cdn.sofifa.net/teams/113182/60.png,Czech Republic,https://cdn.sofifa.net/flags/cz.png
Burgos CF,https://cdn.sofifa.net/teams/10846/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Altay SK,https://cdn.sofifa.net/teams/101006/60.png,Turkey,https://cdn.sofifa.net/flags/tr.png
Gangwon FC,https://cdn.sofifa.net/teams/112115/60.png,Korea Republic,https://cdn.sofifa.net/flags/kr.png
Strømsgodset IF,https://cdn.sofifa.net/teams/922/60.png,Norway,https://cdn.sofifa.net/flags/no.png
CFR Cluj,https://cdn.sofifa.net/teams/110816/60.png,Algeria,https://cdn.sofifa.net/flags/dz.png
Queens Park Rangers,https://cdn.sofifa.net/teams/15/60.png,Scotland,https://cdn.sofifa.net/flags/gb-sct.png
Blackpool,https://cdn.sofifa.net/teams/1926/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Halmstads BK,https://cdn.sofifa.net/teams/321/60.png,Sweden,https://cdn.sofifa.net/flags/se.png
USL Dunkerque,https://cdn.sofifa.net/teams/111276/60.png,France,https://cdn.sofifa.net/flags/fr.png
Pohang Steelers,https://cdn.sofifa.net/teams/1474/60.png,Ukraine,https://cdn.sofifa.net/flags/ua.png
FC Dinamo 1948 Bucureşti,https://cdn.sofifa.net/teams/100757/60.png,Bulgaria,https://cdn.sofifa.net/flags/bg.png
Wisła Kraków,https://cdn.sofifa.net/teams/1873/60.png,Austria,https://cdn.sofifa.net/flags/at.png
Barnsley,https://cdn.sofifa.net/teams/1932/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Halmstads BK,https://cdn.sofifa.net/teams/321/60.png,Sweden,https://cdn.sofifa.net/flags/se.png
Portimonense SC,https://cdn.sofifa.net/teams/10031/60.png,Morocco,https://cdn.sofifa.net/flags/ma.png
Dundalk FC,https://cdn.sofifa.net/teams/837/60.png,Central African Republic,https://cdn.sofifa.net/flags/cf.png
Zagłębie Lubin,https://cdn.sofifa.net/teams/110749/60.png,Montenegro,https://cdn.sofifa.net/flags/me.png
Śląsk Wrocław,https://cdn.sofifa.net/teams/111092/60.png,Slovakia,https://cdn.sofifa.net/flags/sk.png
Columbus Crew,https://cdn.sofifa.net/teams/687/60.png,United States,https://cdn.sofifa.net/flags/us.png
Peterborough United,https://cdn.sofifa.net/teams/1938/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Livingston FC,https://cdn.sofifa.net/teams/621/60.png,Scotland,https://cdn.sofifa.net/flags/gb-sct.png
New York Red Bulls,https://cdn.sofifa.net/teams/689/60.png,United States,https://cdn.sofifa.net/flags/us.png
Deportivo Pasto,https://cdn.sofifa.net/teams/111723/60.png,Colombia,https://cdn.sofifa.net/flags/co.png
AIK,https://cdn.sofifa.net/teams/433/60.png,Denmark,https://cdn.sofifa.net/flags/dk.png
